genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
NGF,True,Fibroblasts,Mesoderm,True,0.0,0.00064914,True,0.0294118,0.00270752,9606,Connective tissue,0.003
P4HTM,True,Fibroblasts,Mesoderm,True,0.018018,0.0431678,True,0.0,0.00746219,9606,Connective tissue,0.013
CKAP4,True,Fibroblasts,Mesoderm,True,0.207207,0.0610191,True,0.459276,0.0660371,9606,Connective tissue,0.078
TTF1,True,Merkel cells,Mesoderm,True,0.0,0.0350877,True,0.0,0.0,9606,Skin,0.009
SLC6A4,True,Mast cells,Mesoderm,True,0.0,0.00125628,True,0.0,0.0,9606,Immune system,0.002
SLC6A4,True,Serotonergic neurons,Ectoderm,True,0.0,0.00125353,True,0.0,0.0,9606,Brain,0.002
TSHR,True,Thymocytes,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Thymus,0.0
TG,True,Follicular cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Thyroid,0.001
IYD,True,Follicular cells,Endoderm,True,0.0,0.0,True,1.0,0.000834242,9606,Thyroid,0.001
TPO,True,Follicular cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Thyroid,0.0
DIO1,True,Follicular cells,Endoderm,True,0.0,0.0,True,1.0,0.00211769,9606,Thyroid,0.002
SLC26A7,True,Follicular cells,Endoderm,True,0.0,0.000313283,True,0.0,0.0,9606,Thyroid,0.002
SLC16A11,True,Follicular cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Thyroid,0.008
FOXE1,True,Follicular cells,Endoderm,True,0.0,0.0,True,1.0,0.0,9606,Thyroid,0.0
PGC,True,Pulmonary alveolar type II cells,Endoderm,True,0.769231,0.00251651,True,0.0,0.00478871,9606,Lungs,0.005
CLDN18,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.00407268,True,1.0,0.00970999,9606,Lungs,0.01
CLDN18,True,Foveolar cells,Endoderm,True,0.0,0.00407268,True,0.916667,0.0111732,9606,GI tract,0.01
CLDN18,True,Pulmonary alveolar type II cells,Endoderm,True,0.769231,0.000943693,True,0.893939,0.00433573,9606,Lungs,0.01
AKR1B10,True,Foveolar cells,Endoderm,True,0.0,0.0137845,True,0.0,0.00250433,9606,GI tract,0.005
IL33,True,Meningeal cells,Ectoderm,True,0.0,0.0106516,True,0.0,0.0206139,9606,Brain,0.018
IL33,True,Platelets,Mesoderm,True,0.0,0.010665,True,0.0,0.0206007,9606,Blood,0.018
IL33,True,Foveolar cells,Endoderm,True,0.0,0.0106516,True,0.0833333,0.0205484,9606,GI tract,0.018
IL33,True,Müller cells,Ectoderm,True,0.0,0.0106516,True,0.578947,0.0199152,9606,Eye,0.018
IL33,True,Osteoblasts,Mesoderm,True,0.0,0.0106516,True,0.0,0.0206457,9606,Bone,0.018
IL33,True,Oligodendrocytes,Ectoderm,True,0.0,0.0107459,True,0.148794,0.0141519,9606,Brain,0.018
SLC6A1,True,Müller cells,Ectoderm,True,0.0,0.00313283,True,0.0,0.0,9606,Eye,0.043
SLC6A1,True,Satellite glial cells,Ectoderm,True,0.0,0.00313283,True,0.0,0.0,9606,Brain,0.043
SLC6A1,True,GABAergic neurons,Ectoderm,True,0.0,0.00313283,True,0.0,0.0,9606,Brain,0.043
GAD1,True,Interneurons,Ectoderm,True,0.0,0.00344612,True,0.15508,0.0358488,9606,Brain,0.03
GAD1,True,GABAergic neurons,Ectoderm,True,0.0,0.00344612,True,1.0,0.036785,9606,Brain,0.03
GAD1,True,Purkinje neurons,Ectoderm,True,0.0,0.00344612,True,0.829268,0.0351904,9606,Brain,0.03
PAX2,True,GABAergic neurons,Ectoderm,True,0.0,0.00344612,True,0.0,0.00166913,9606,Brain,0.002
PAX2,True,Interneurons,Ectoderm,True,0.0,0.00344612,True,0.0,0.00168853,9606,Brain,0.002
SLC32A1,True,Glycinergic neurons,Ectoderm,True,0.0,0.00156642,True,0.0,0.0,9606,Brain,0.026
SLC32A1,True,GABAergic neurons,Ectoderm,True,0.0,0.00156642,True,0.0,0.0,9606,Brain,0.026
GAD2,True,Purkinje neurons,Ectoderm,True,0.0,0.0244361,True,0.463415,0.0856922,9606,Brain,0.073
GAD2,True,GABAergic neurons,Ectoderm,True,0.0,0.0244361,True,1.0,0.0862169,9606,Brain,0.073
TNFAIP8L3,True,GABAergic neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
SEMA3C,True,GABAergic neurons,Ectoderm,True,0.0,0.0128446,True,0.0,0.0,9606,Brain,0.04
MYBPC1,True,GABAergic neurons,Ectoderm,True,0.0,0.00281955,True,0.0,0.000770367,9606,Brain,0.001
PARM1,True,GABAergic neurons,Ectoderm,True,0.0,0.018797,True,0.125,0.0207357,9606,Brain,0.02
PARM1,True,Transient cells,Mesoderm,True,0.0,0.018797,True,0.0,0.0207892,9606,Kidney,0.02
DLX1,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.0,True,0.925926,0.0433218,9606,Brain,0.036
DLX1,True,GABAergic neurons,Ectoderm,True,0.0,0.0,True,0.375,0.0446813,9606,Brain,0.036
DLX1,True,Interneurons,Ectoderm,True,0.0,0.0,True,0.0534759,0.0447461,9606,Brain,0.036
PPY,True,Gamma (PP) cells,Endoderm,True,1.0,0.0386185,True,0.0,0.0153994,9606,Pancreas,0.019
CMTM8,True,Gamma (PP) cells,Endoderm,True,1.0,0.0241758,True,0.0,0.0371511,9606,Pancreas,0.035
PPY2P,True,Gamma (PP) cells,Endoderm,True,0.0,0.0,False,0.0,0.0,9606,Pancreas,0.0
SERTM1,True,Gamma (PP) cells,Endoderm,True,0.0,0.000627943,True,0.0,0.0,9606,Pancreas,0.001
SLITRK6,True,Gamma (PP) cells,Endoderm,True,0.0,0.00156986,True,0.0,0.0,9606,Pancreas,0.003
SEMA3E,True,Gamma (PP) cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Pancreas,0.005
SEMA3E,True,Interneurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.005
SEMA3E,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Lungs,0.005
SEMA3E,True,Podocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.005
APOBEC2,True,Gamma (PP) cells,Endoderm,True,0.0,0.00282575,True,0.0,0.00224575,9606,Pancreas,0.002
ABCC9,True,Pericytes,Mesoderm,True,0.285714,0.000627943,True,0.818182,0.00736492,9606,Vasculature,0.016
ABCC9,True,Gamma (PP) cells,Endoderm,True,0.0,0.00125589,True,0.0,0.0199551,9606,Pancreas,0.016
THSD7A,True,Gamma (PP) cells,Endoderm,True,0.0,0.0197802,True,0.0,0.0,9606,Pancreas,0.016
THSD7A,True,Podocytes,Mesoderm,True,0.909091,0.0135647,True,0.0,0.0,9606,Kidney,0.016
PTGFR,True,Gamma (PP) cells,Endoderm,True,0.0,0.000313972,True,0.0,0.00160411,9606,Pancreas,0.001
CHN2,True,Gamma (PP) cells,Endoderm,True,0.0,0.00659341,True,0.0,0.0248316,9606,Pancreas,0.021
EGR3,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.00344612,True,0.0,0.00450074,9606,Bone,0.004
EGR3,True,Gamma (PP) cells,Endoderm,True,0.0,0.00345369,True,0.0,0.0044915,9606,Pancreas,0.004
LMO3,True,Gamma (PP) cells,Endoderm,True,0.0,0.00722135,True,0.0,0.0107154,9606,Pancreas,0.01
MEIS1,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.0379073,True,0.9375,0.0177458,9606,Bone,0.024
MEIS1,True,Gamma (PP) cells,Endoderm,True,0.0,0.0379906,True,0.0,0.0196343,9606,Pancreas,0.024
ZNF503,True,Gamma (PP) cells,Endoderm,True,0.0,0.0298273,False,0.0,0.0,9606,Pancreas,0.006
FGB,True,Gamma (PP) cells,Endoderm,True,0.0,0.0175824,True,0.0,0.00686558,9606,Pancreas,0.009
GNLY,True,NK cells,Mesoderm,True,0.851351,0.0635022,False,0.0,0.0,9606,Immune system,0.013
GNLY,True,Gamma delta T cells,Mesoderm,True,1.0,0.0596728,False,0.0,0.0,9606,Immune system,0.013
GZMB,True,Gamma delta T cells,Mesoderm,True,0.933333,0.039461,True,0.666667,0.00796097,9606,Immune system,0.017
GZMB,True,NK cells,Mesoderm,True,0.513514,0.0497114,True,0.670213,0.00432509,9606,Immune system,0.017
GZMB,True,Plasmacytoid dendritic cells,Mesoderm,True,1.0,0.0539432,True,0.0,0.00835207,9606,Immune system,0.017
GZMB,True,Natural killer T cells,Mesoderm,True,0.0,0.0604637,True,0.0,0.00834135,9606,Immune system,0.017
GZMB,True,Plasma cells,Mesoderm,True,0.0,0.0611534,True,0.0,0.00834189,9606,Immune system,0.017
GZMB,True,T cytotoxic cells,Mesoderm,True,1.0,0.0598746,True,0.0,0.00834135,9606,Immune system,0.017
FGFBP2,True,NK cells,Mesoderm,True,0.459459,0.0186017,False,0.0,0.0,9606,Immune system,0.005
FGFBP2,True,Gamma delta T cells,Mesoderm,True,0.773333,0.0109079,False,0.0,0.0,9606,Immune system,0.005
NKG7,True,Gamma delta T cells,Mesoderm,True,1.0,0.0863009,True,1.0,0.0453903,9606,Immune system,0.056
NKG7,True,NK cells,Mesoderm,True,0.945946,0.0878768,True,1.0,0.0401523,9606,Immune system,0.056
PRF1,True,NK cells,Mesoderm,True,0.310811,0.0240539,True,0.702128,0.000516429,9606,Immune system,0.009
PRF1,True,Natural killer T cells,Mesoderm,True,0.0,0.0307018,True,0.0,0.00474816,9606,Immune system,0.009
PRF1,True,Gamma delta T cells,Mesoderm,True,0.786667,0.012512,True,0.333333,0.0045583,9606,Immune system,0.009
KLRF1,True,Gamma delta T cells,Mesoderm,True,0.626667,0.0060956,False,0.0,0.0,9606,Immune system,0.003
KLRF1,True,NK cells,Mesoderm,True,0.256757,0.0150738,False,0.0,0.0,9606,Immune system,0.003
KLRD1,True,Gamma delta T cells,Mesoderm,True,0.853333,0.0192493,True,1.0,0.0160503,9606,Immune system,0.02
KLRD1,True,NK cells,Mesoderm,True,0.594595,0.0256575,True,0.914894,0.0111678,9606,Immune system,0.02
GZMA,True,NK cells,Mesoderm,True,0.905405,0.0458627,True,0.787234,0.0136854,9606,Immune system,0.026
GZMA,True,Gamma delta T cells,Mesoderm,True,0.92,0.0452358,True,1.0,0.0177838,9606,Immune system,0.026
GZMA,True,T cells,Mesoderm,True,0.280632,0.047295,True,0.336449,0.0139223,9606,Immune system,0.026
CD247,True,NK cells,Mesoderm,True,0.216216,0.0516357,True,0.0425532,0.0123297,9606,Immune system,0.019
CD247,True,T cells,Mesoderm,True,0.3083,0.0336849,True,0.275701,0.00884783,9606,Immune system,0.019
CD247,True,Gamma delta T cells,Mesoderm,True,0.8,0.0375361,True,0.0,0.0125193,9606,Immune system,0.019
CLIC3,True,Gamma delta T cells,Mesoderm,True,0.453333,0.0141161,True,0.0,0.0120056,9606,Immune system,0.015
CD7,True,T cells,Mesoderm,True,0.664032,0.055461,True,0.196262,0.013597,9606,Immune system,0.03
CD7,True,Gamma delta T cells,Mesoderm,True,0.906667,0.084376,True,0.555556,0.0157935,9606,Immune system,0.03
CD7,True,Monocytes,Mesoderm,True,0.0,0.104548,True,0.0,0.0161083,9606,Immune system,0.03
CD7,True,NK cells,Mesoderm,True,0.432432,0.0958948,True,0.62766,0.0123943,9606,Immune system,0.03
ADGRG1,True,Gamma delta T cells,Mesoderm,True,0.0933333,0.0195701,True,0.0,0.050398,9606,Immune system,0.045
ADGRG1,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.0213033,True,1.0,0.0484151,9606,Bone,0.045
STMN1,True,Gamma delta T cells,Mesoderm,True,0.08,0.427655,True,0.0,0.0,9606,Immune system,0.43
STMN1,True,Schwann cells,Ectoderm,True,0.0,0.419486,True,0.0,0.0,9606,Brain,0.43
TYMS,True,Gamma delta T cells,Mesoderm,True,0.04,0.106833,True,0.0,0.0,9606,Immune system,0.087
MKI67,True,Gamma delta T cells,Mesoderm,True,0.0533333,0.0773179,True,0.0,0.0812147,9606,Immune system,0.083
MKI67,True,Germ cells,Mesoderm,True,0.0236967,0.0805099,True,0.0182927,0.0818365,9606,Reproductive,0.083
UBE2C,True,Gamma delta T cells,Mesoderm,True,0.0,0.0157202,True,0.0,0.0,9606,Immune system,0.004
TUBA1B,True,Gamma delta T cells,Mesoderm,True,0.0,0.00866218,True,0.0,0.0,9606,Immune system,0.517
ASPM,True,Gamma delta T cells,Mesoderm,True,0.0266667,0.0352903,True,0.0,0.0162429,9606,Immune system,0.021
CENPA,True,Gamma delta T cells,Mesoderm,True,0.0266667,0.0160411,True,0.0,0.0957884,9606,Immune system,0.083
TOP2A,True,Gamma delta T cells,Mesoderm,True,0.0266667,0.0927174,True,0.0,0.0,9606,Immune system,0.107
PCNA,True,Gamma delta T cells,Mesoderm,True,0.0666667,0.150144,True,0.0,0.112994,9606,Immune system,0.121
AURKB,True,Gamma delta T cells,Mesoderm,True,0.0266667,0.0384986,True,0.0,0.0370442,9606,Immune system,0.04
BIRC5,True,Gamma delta T cells,Mesoderm,True,0.0266667,0.11325,True,0.111111,0.118002,9606,Immune system,0.121
NUSAP1,True,Gamma delta T cells,Mesoderm,True,0.0533333,0.0837344,True,0.0,0.0575244,9606,Immune system,0.064
TROAP,True,Gamma delta T cells,Mesoderm,True,0.0,0.0157202,True,0.0,0.0,9606,Immune system,0.005
TUBB,True,Gamma delta T cells,Mesoderm,True,0.0666667,0.512993,False,0.0,0.0,9606,Immune system,0.104
H2AX,True,Gamma delta T cells,Mesoderm,True,0.0266667,0.0641643,True,0.0,0.138803,9606,Immune system,0.128
CENPF,True,Gamma delta T cells,Mesoderm,True,0.04,0.112287,True,0.0,0.07717,9606,Immune system,0.086
CCNB1,True,Gamma delta T cells,Mesoderm,True,0.0133333,0.084376,True,0.0,0.0618259,9606,Immune system,0.069
H2AZ1,True,Gamma delta T cells,Mesoderm,True,0.16,0.655117,True,0.333333,0.440357,9606,Immune system,0.486
BHLHA15,True,Plasma cells,Mesoderm,True,0.0,0.0,True,0.0,0.000513347,9606,Immune system,0.0
PRKCZ,True,Gastric chief cells,Endoderm,True,0.0,0.0,True,0.0,0.0281039,9606,GI tract,0.022
PRKCZ,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.203753,0.0192735,9606,Brain,0.022
CHIA,True,Gastric chief cells,Endoderm,True,0.0,0.0,False,0.0,0.0,9606,GI tract,0.0
CHRM3,True,Gastric chief cells,Endoderm,True,0.0,0.000313283,True,0.0,0.00205326,9606,GI tract,0.002
TFAP2C,True,Trophoblast stem cells,Zygote,True,0.0,0.00657895,True,0.0,0.0,9606,Embryo,0.012
TFAP2C,True,Trophoblast progenitor cells,Zygote,True,0.0,0.00657895,True,0.0,0.0,9606,Embryo,0.012
TFAP2C,True,Germ cells,Mesoderm,True,0.0,0.00704462,True,0.0,0.0,9606,Reproductive,0.012
DAZL,True,Germ cells,Mesoderm,True,0.49763,0.000335458,True,0.182927,0.00343687,9606,Reproductive,0.01
DDX4,True,Germ cells,Mesoderm,True,0.739336,0.00100637,True,0.426829,0.00188055,9606,Reproductive,0.013
ZAR1,True,Germ cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Reproductive,0.0
PRM1,True,Germ cells,Mesoderm,True,0.853081,0.0399195,True,0.841463,0.00019454,9606,Reproductive,0.022
TNP2,True,Germ cells,Mesoderm,True,0.113744,0.0,True,0.0,0.0,9606,Reproductive,0.008
FABP9,True,Leydig cells,Mesoderm,True,0.0,0.0,True,0.0909091,0.00988828,9606,Reproductive,0.008
ODF2,True,Germ cells,Mesoderm,True,0.753555,0.00234821,True,0.926829,0.0151093,9606,Reproductive,0.028
PHF7,True,Sertoli cells,Mesoderm,True,0.0,0.0617168,True,0.0,0.00939088,9606,Reproductive,0.018
CREB5,True,Oligodendrocytes,Ectoderm,True,0.0714286,0.0135904,True,0.264075,0.0171171,9606,Brain,0.026
SPATA18,True,Germ cells,Mesoderm,True,0.331754,0.00100637,True,0.0,0.0,9606,Reproductive,0.008
PGK2,True,Germ cells,Mesoderm,True,0.50237,0.0,True,0.786585,0.0,9606,Reproductive,0.012
CABS1,True,Germ cells,Mesoderm,True,0.341232,0.0,True,0.573171,0.0,9606,Reproductive,0.008
H1-7,True,Germ cells,Mesoderm,True,0.407583,0.000335458,True,0.597561,0.0,9606,Reproductive,0.009
GAPDHS,True,Germ cells,Mesoderm,True,0.0,0.0,True,0.72561,0.0,9606,Reproductive,0.006
PRM3,True,Germ cells,Mesoderm,True,0.308057,0.0,True,0.798781,0.0,9606,Reproductive,0.01
TNP1,True,Germ cells,Mesoderm,True,0.729858,0.0231466,True,0.0,0.0,9606,Reproductive,0.018
SMCP,True,Germ cells,Mesoderm,True,0.535545,0.00369004,True,0.0,0.0,9606,Reproductive,0.013
PRM2,True,Germ cells,Mesoderm,True,0.834123,0.0362295,True,0.865854,0.00019454,9606,Reproductive,0.022
SORD,True,Proximal tubule cells,Mesoderm,True,0.0,0.0103416,True,0.0,0.0,9606,Kidney,0.033
FKBP6,True,Germ cells,Mesoderm,True,0.255924,0.0,True,0.195122,0.00499319,9606,Reproductive,0.008
TAF7L,True,Germ cells,Mesoderm,True,0.042654,0.00167729,True,0.0,0.0,9606,Reproductive,0.003
SYCP1,True,Germ cells,Mesoderm,True,0.379147,0.0,True,0.0,0.0,9606,Reproductive,0.008
SOHLH1,True,Germ cells,Mesoderm,True,0.274882,0.00134183,True,0.0,0.0,9606,Reproductive,0.005
SLC25A31,True,Germ cells,Mesoderm,True,0.2891,0.0,True,0.0,0.0,9606,Reproductive,0.006
PHF13,True,Germ cells,Mesoderm,True,0.132701,0.0,True,0.170732,0.00629012,9606,Reproductive,0.008
EGR4,True,Germ cells,Mesoderm,True,0.0805687,0.00100637,True,0.0609756,0.00330718,9606,Reproductive,0.004
SMC1B,True,Germ cells,Mesoderm,True,0.478673,0.00100637,True,0.0,0.0,9606,Reproductive,0.011
RSBN1L,True,Germ cells,Mesoderm,True,0.601896,0.0805099,True,0.0,0.0,9606,Reproductive,0.026
DYNLT1,True,Germ cells,Mesoderm,True,0.691943,0.328078,True,0.134146,0.0149147,9606,Reproductive,0.083
PARN,True,Germ cells,Mesoderm,True,0.28436,0.0120765,True,0.0243902,0.00350172,9606,Reproductive,0.009
CHEK1,True,Germ cells,Mesoderm,True,0.123223,0.0268366,True,0.00609756,0.00363141,9606,Reproductive,0.01
DMC1,True,Germ cells,Mesoderm,True,0.0853081,0.0,True,0.0121951,0.000453926,9606,Reproductive,0.001
MRPL14,True,Germ cells,Mesoderm,True,0.63981,0.249245,True,0.097561,0.24966,9606,Reproductive,0.259
MLH3,True,Germ cells,Mesoderm,True,0.0379147,0.0,True,0.0426829,0.000129693,9606,Reproductive,0.001
SPAG6,True,Germ cells,Mesoderm,True,0.308057,0.00201275,True,0.0,0.0,9606,Reproductive,0.011
ZPBP2,True,Germ cells,Mesoderm,True,0.436019,0.0,True,0.0,0.0,9606,Reproductive,0.008
DNAH6,True,Germ cells,Mesoderm,True,0.14218,0.00134183,True,0.054878,0.00343687,9606,Reproductive,0.005
CAMK4,True,Germ cells,Mesoderm,True,0.246445,0.0174438,True,0.109756,0.025355,9606,Reproductive,0.027
CREM,True,Germ cells,Mesoderm,True,0.872038,0.107682,True,0.487805,0.0384541,9606,Reproductive,0.065
CREM,True,Pinealocytes,Ectoderm,True,0.0,0.158208,True,0.0,0.043202,9606,Brain,0.065
MYO1D,True,Oligodendrocytes,Ectoderm,True,0.0,0.0183312,True,0.0227882,0.00774985,9606,Brain,0.01
MYO1D,True,Germ cells,Mesoderm,True,0.184834,0.0063737,True,0.0,0.00855976,9606,Reproductive,0.01
MYO1D,True,Podocytes,Mesoderm,True,0.0,0.0182965,True,0.0555556,0.00841524,9606,Kidney,0.01
HOOK1,True,Germ cells,Mesoderm,True,0.312796,0.00738007,True,0.457317,0.0326827,9606,Reproductive,0.035
SPATA12,True,Germ cells,Mesoderm,True,0.241706,0.0,False,0.0,0.0,9606,Reproductive,0.003
DRD2,True,Glomus cells,,True,0.0,0.0,True,0.0,0.000577478,9606,,0.0
DRD2,True,Tanycytes,Ectoderm,True,0.0,0.0,True,0.0,0.000578258,9606,Brain,0.0
NOS1,True,Glomus cells,,True,0.0,0.0,True,0.0,0.00404235,9606,,0.004
NOS1,True,Interneurons,Ectoderm,True,0.0,0.0,True,0.0213904,0.00383167,9606,Brain,0.004
NOS1,True,Leydig cells,Mesoderm,True,0.0,0.0,True,0.0,0.0040452,9606,Reproductive,0.004
HMOX2,True,Glomus cells,,True,0.0,0.109962,True,0.0,0.00648059,9606,,0.027
NDUFA4L2,True,Glomus cells,,True,0.0,0.0234962,True,0.0,0.0318896,9606,,0.031
COX4I2,True,Glomus cells,,True,0.0,0.00720551,True,0.0,0.0213025,9606,,0.018
COX4I2,True,Loop of Henle cells,Mesoderm,True,0.0,0.00720777,True,0.0,0.0213025,9606,Kidney,0.018
TNFRSF1A,True,Glomus cells,,True,0.0,0.104637,True,0.0,0.0,9606,,0.097
CTH,True,Glomus cells,,True,0.0,0.0018797,True,0.0,0.010138,9606,,0.008
CBS,True,Glomus cells,,True,0.0,0.0,True,0.0,0.00866218,9606,,0.007
KCNK3,True,Glomus cells,,True,0.0,0.00156642,True,0.0,0.00641643,9606,,0.005
ASIC1,True,Glomus cells,,True,0.0,0.0,True,0.0,0.00301572,9606,,0.002
ASIC3,True,Glomus cells,,True,0.0,0.0,True,0.0,0.000769971,9606,,0.001
CALD1,True,Mesangial cells,Mesoderm,True,1.0,0.268339,True,0.0,0.165544,9606,Kidney,0.186
CALD1,True,Myofibroblasts,Mesoderm,True,0.0,0.268797,True,1.0,0.165222,9606,Smooth muscle,0.186
CALD1,True,Glomus cells,,True,0.0,0.268797,True,0.0,0.165544,9606,,0.186
COL4A1,True,Glomus cells,,True,0.0,0.0808271,True,0.0,0.113186,9606,,0.105
COL4A1,True,Pancreatic stellate cells,Endoderm,True,0.913043,0.074787,True,0.5,0.113136,9606,Pancreas,0.105
COL4A1,True,Stromal cells,Mesoderm,True,0.0,0.0808271,True,0.2,0.113158,9606,Connective tissue,0.105
GFRA1,True,Glomus cells,,True,0.0,0.00281955,True,0.0,0.00410651,9606,,0.005
GAP43,True,Glomus cells,,True,0.0,0.0250627,True,0.0,0.180943,9606,,0.149
MMP9,True,Neutrophils,Mesoderm,True,0.0,0.00975149,True,0.262799,0.012294,9606,Immune system,0.015
MMP9,True,Osteoclasts,Mesoderm,True,0.0,0.00971178,True,1.0,0.0168774,9606,Bone,0.015
MMP9,True,Glomus cells,,True,0.0,0.00971178,True,0.0,0.0170035,9606,,0.015
MMP9,True,Macrophages,Mesoderm,True,0.416667,0.0081761,True,0.020202,0.0168986,9606,Immune system,0.015
KCNJ11,True,Glomus cells,,True,0.0,0.0,True,0.0,0.00109079,9606,,0.001
ABCC8,True,Glomus cells,,True,0.0,0.0150376,True,0.0,0.0071864,9606,,0.008
KCNK9,True,Glomus cells,,True,0.0,0.0,True,0.0,0.00500481,9606,,0.004
SLC17A7,True,Neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.012
SLC17A7,True,Glutaminergic neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.012
MEIS2,True,Glutaminergic neurons,Ectoderm,True,0.0,0.0548246,True,0.0,0.200706,9606,Brain,0.17
MEIS2,True,Mast cells,Mesoderm,True,0.0,0.0549623,True,0.421053,0.200167,9606,Immune system,0.17
SLC17A8,True,Tanycytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
SLC17A8,True,Glutaminergic neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
SLC1A1,True,Neurons,Ectoderm,True,0.0,0.00157085,True,0.0,0.0,9606,Brain,0.013
SLC1A1,True,Immature neurons,Ectoderm,True,0.0,0.00156642,True,0.0,0.0,9606,Brain,0.013
SLC1A1,True,Glutaminergic neurons,Ectoderm,True,0.0,0.00156642,True,0.0,0.0,9606,Brain,0.013
SLC6A9,True,Glycinergic neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
MUC2,True,Paneth cells,Endoderm,True,0.0,0.00595238,True,0.6375,0.0041277,9606,GI tract,0.007
MUC2,True,Goblet cells,Endoderm,True,0.823529,0.0015748,True,0.806452,0.00578629,9606,GI tract,0.007
SLC9A8,True,Leydig cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Reproductive,0.001
SLC9A8,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.001
ITLN1,True,Goblet cells,Endoderm,True,0.764706,0.00188976,True,0.516129,0.00925807,9606,GI tract,0.009
ITLN1,True,Paneth cells,Endoderm,True,0.0,0.00595238,True,0.875,0.00580458,9606,GI tract,0.009
TPSG1,True,Mast cells,Mesoderm,True,0.0,0.000942211,True,0.0,0.0,9606,Immune system,0.003
ATOH1,True,Tuft cells,Endoderm,True,0.0,0.00093985,True,0.0,0.00282558,9606,GI tract,0.003
ATOH1,True,Goblet cells,Endoderm,True,0.176471,0.0,True,0.645161,0.00154301,9606,GI tract,0.003
ATOH1,True,Merkel cells,Mesoderm,True,0.0,0.00093985,True,0.0,0.00282323,9606,Skin,0.003
MANF,True,Goblet cells,Endoderm,True,0.411765,0.211339,True,0.935484,0.476662,9606,GI tract,0.431
SPINK4,True,Goblet cells,Endoderm,True,0.705882,0.00251969,True,0.0,0.0,9606,GI tract,0.014
AMH,True,Sertoli cells,Mesoderm,True,0.0,0.0150376,True,0.947368,0.000128642,9606,Reproductive,0.004
AMH,True,Granulosa cells,Mesoderm,True,1.0,0.0147289,True,0.5,0.00237438,9606,Reproductive,0.004
FHL1,True,Platelets,Mesoderm,True,0.25,0.0884567,True,1.0,0.0573097,9606,Blood,0.063
INHA,True,Sertoli cells,Mesoderm,True,0.0,0.0134712,True,1.0,0.00257284,9606,Reproductive,0.006
INHA,True,Granulosa cells,Mesoderm,True,1.0,0.013162,True,1.0,0.00487711,9606,Reproductive,0.006
HSD3B1,True,Leydig cells,Mesoderm,True,0.0,0.000626959,True,0.818182,0.000770515,9606,Reproductive,0.001
HSD17B1,True,Sertoli cells,Mesoderm,True,0.0,0.00469925,True,0.657895,0.000128642,9606,Reproductive,0.002
FSHR,True,Sertoli cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Reproductive,0.0
FSHR,True,Granulosa cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Reproductive,0.0
